Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
1980,Providence University,2.79,Bachelors,Miami,M,1,1,1,2,Senior SWE,06/23,12/23,Junior SWE,06/22,01/23,Junior SWE,06/22,06/22
1981,Providence State University,2.64,Bachelors,Providence,M,1,0,1,3,Senior SWE,01/23,11/23,Senior SWE,02/22,09/22,Teaching Assistant,11/21,05/22
1982,Providence State University,3.25,Masters,Chicago,M,N/A,1,0,0,ML Engineer,06/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1983,Providence School,3.18,Bachelors,Boston,M,1,1,0,0,Senior SWE,05/21,06/21,ML Engineer,06/20,03/21,Data scientist,05/20,05/20
1984,Providence University,2.49,Bachelors,Miami,M,N/A,0,1,4,Data scientist,03/23,12/23,Lawyer,08/22,10/22,Teaching Assistant,10/21,09/22
1985,Providence University,2.96,Masters,Los Angeles,M,1,0,1,2,Junior SWE,04/22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1986,State Providence College,2.41,Bachelors,Chicago,M,1,0,N/A,4,ML Engineer,06/23,N/A,Data scientist,10/22,01/23,ML Engineer,01/22,10/22
1987,State Providence College,2.25,Phd,Los Angeles,N/A,1,1,1,4,Senior SWE,08/21,09/21,ML Engineer,09/20,03/21,ML Engineer,07/20,11/20
1988,Providence School,2.55,Masters,Boston,M,0,0,N/A,2,Data scientist,04/21,N/A,Teaching Assistant,08/20,02/21,ML Engineer,10/19,07/20
1989,Providence State University,3.14,Masters,Providence,F,1,1,1,4,Senior SWE,04/22,N/A,Research Assistant,06/21,12/21,N/A,N/A,N/A
1990,Providence State University,3.18,Phd,Providence,M,N/A,0,0,3,Senior SWE,03/20,06/20,ML Engineer,08/19,01/20,Teaching Assistant,11/18,06/19
1991,Providence University,3.01,Bachelors,Los Angeles,F,0,1,1,0,Lawyer,03/23,N/A,Senior SWE,08/22,11/22,Research Assistant,03/22,09/22
1992,Providence State University,3.09,Bachelors,Chicago,F,1,1,N/A,3,Senior SWE,02/20,11/20,Teaching Assistant,06/19,09/19,Research Assistant,10/18,08/19
1993,Providence State University,3.01,Masters,Providence,F,N/A,1,1,1,Data scientist,05/23,04/24,N/A,N/A,N/A,N/A,N/A,N/A
1994,Providence School,2.54,Bachelors,Providence,F,1,0,0,0,Senior SWE,02/22,11/22,N/A,N/A,N/A,N/A,N/A,N/A
1995,State Providence College,2.97,Bachelors,Chicago,F,0,0,0,2,ML Engineer,09/20,10/20,Junior SWE,03/20,08/20,Teaching Assistant,07/19,02/20
1996,State Providence College,3.12,Masters,Chicago,N/A,N/A,1,0,0,Junior SWE,09/23,05/24,Teaching Assistant,11/22,05/23,Research Assistant,03/22,11/22
1997,State Providence College,3.1,Bachelors,Los Angeles,N/A,0,1,1,2,Data scientist,12/23,N/A,Research Assistant,01/23,10/23,Senior SWE,06/22,01/23
1998,Providence School,3.28,Masters,Providence,F,1,1,1,1,Junior SWE,09/21,08/22,Senior SWE,03/21,07/21,N/A,N/A,N/A
1999,Providence University,3.08,Bachelors,Chicago,F,1,1,1,0,Senior SWE,01/21,N/A,Junior SWE,07/20,12/20,Junior SWE,07/19,03/20
2000,Providence School,2.94,Phd,Los Angeles,F,0,0,N/A,2,Junior SWE,11/23,N/A,Junior SWE,01/23,09/23,Junior SWE,10/22,04/23
2001,Providence University,3.23,Phd,Boston,M,1,1,N/A,1,Lawyer,06/21,N/A,Research Assistant,09/20,02/21,Junior SWE,05/20,12/20
2002,Providence School,2.79,Phd,Boston,N/A,1,1,N/A,2,Data scientist,10/23,N/A,ML Engineer,04/23,07/23,Junior SWE,04/22,11/22
2003,Providence School,2.45,Phd,Miami,M,1,1,N/A,1,Data scientist,03/23,05/23,N/A,N/A,N/A,N/A,N/A,N/A
2004,Providence University,2.73,Bachelors,Chicago,M,0,0,N/A,0,ML Engineer,10/21,06/22,Junior SWE,10/20,08/21,Junior SWE,07/20,11/20
2005,Providence State University,2.5,Bachelors,Miami,M,N/A,0,1,1,ML Engineer,07/21,10/21,Data scientist,07/20,02/21,Research Assistant,05/20,07/20
2006,State Providence College,2.53,Masters,Los Angeles,F,N/A,1,0,0,Data scientist,03/21,N/A,Data scientist,08/20,12/20,Lawyer,11/19,03/20
2007,Providence State University,2.74,Bachelors,Providence,N/A,1,0,N/A,4,Junior SWE,03/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2008,State Providence College,2.48,Phd,Chicago,F,0,1,0,2,Data scientist,03/22,01/23,Data scientist,04/21,11/21,ML Engineer,02/21,05/21
2009,Providence University,2.68,Masters,Boston,F,0,1,0,2,Senior SWE,12/23,N/A,Research Assistant,01/23,09/23,N/A,N/A,N/A
2010,Providence University,2.04,Masters,Miami,F,1,0,N/A,3,Junior SWE,10/22,N/A,ML Engineer,02/22,05/22,Lawyer,10/21,04/22
2011,Providence State University,2.89,Bachelors,Boston,F,N/A,0,0,0,Senior SWE,03/20,01/21,Senior SWE,03/19,01/20,N/A,N/A,N/A
2012,Providence School,2.8,Phd,Boston,N/A,N/A,1,N/A,2,Data scientist,12/20,N/A,Lawyer,04/20,07/20,Senior SWE,08/19,04/20
2013,Providence School,2.47,Bachelors,Boston,N/A,N/A,0,0,4,ML Engineer,08/23,04/24,Junior SWE,10/22,06/23,Teaching Assistant,06/22,11/22
2014,Providence University,3.06,Phd,Boston,F,0,1,1,4,Data scientist,01/23,12/23,Lawyer,02/22,08/22,Data scientist,07/21,03/22
2015,Providence State University,3.18,Masters,Chicago,F,0,1,N/A,1,Senior SWE,07/22,N/A,Senior SWE,01/22,02/22,ML Engineer,07/21,11/21
2016,Providence School,2.16,Phd,Chicago,F,1,0,N/A,2,Data scientist,06/22,N/A,Senior SWE,10/21,04/22,Senior SWE,06/21,07/21
2017,Providence School,2.49,Bachelors,Chicago,F,N/A,0,1,1,Junior SWE,11/21,10/22,Research Assistant,01/21,07/21,Lawyer,11/20,03/21
2018,Providence School,2.49,Phd,Boston,N/A,0,0,0,1,Lawyer,12/22,12/23,ML Engineer,12/21,07/22,Data scientist,10/21,06/22
2019,Providence School,2.42,Phd,Providence,F,0,1,0,1,Data scientist,04/22,N/A,Data scientist,06/21,01/22,Teaching Assistant,11/20,05/21
2020,State Providence College,3.13,Masters,Boston,N/A,0,1,N/A,1,Data scientist,08/20,11/20,Data scientist,01/20,04/20,Senior SWE,04/19,08/19
2021,Providence State University,2.72,Bachelors,Miami,F,1,1,1,0,Junior SWE,10/22,07/23,Research Assistant,02/22,07/22,Teaching Assistant,04/21,02/22
2022,Providence State University,2.69,Phd,Los Angeles,F,N/A,1,1,0,ML Engineer,05/21,02/22,Senior SWE,05/20,04/21,Teaching Assistant,01/20,07/20
2023,Providence University,2.0,Masters,Los Angeles,M,0,0,0,4,Senior SWE,12/22,N/A,ML Engineer,01/22,10/22,Research Assistant,08/21,04/22
2024,Providence State University,3.05,Masters,Los Angeles,F,1,0,0,0,Senior SWE,08/23,N/A,ML Engineer,10/22,04/23,N/A,N/A,N/A
2025,Providence State University,2.3,Bachelors,Miami,M,1,1,1,1,Senior SWE,04/21,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2026,Providence University,2.82,Phd,Providence,F,1,1,0,4,ML Engineer,09/23,10/23,Teaching Assistant,11/22,07/23,Data scientist,06/22,02/23
2027,Providence School,2.91,Phd,Providence,F,1,0,0,2,Junior SWE,04/20,N/A,Junior SWE,08/19,11/19,N/A,N/A,N/A
2028,State Providence College,3.34,Phd,Los Angeles,F,0,1,0,2,ML Engineer,05/21,N/A,Research Assistant,06/20,03/21,Teaching Assistant,05/20,05/20
2029,State Providence College,2.28,Masters,Providence,N/A,1,1,1,1,ML Engineer,08/21,09/21,Teaching Assistant,12/20,04/21,Research Assistant,02/20,02/21
2030,Providence State University,1.59,Bachelors,Los Angeles,M,0,0,1,0,ML Engineer,04/22,N/A,Research Assistant,08/21,02/22,Senior SWE,10/20,05/21
2031,State Providence College,2.87,Bachelors,Boston,F,0,0,1,2,Lawyer,06/21,N/A,Data scientist,09/20,03/21,Teaching Assistant,01/20,11/20
2032,State Providence College,3.52,Phd,Chicago,F,1,0,0,0,Junior SWE,11/20,10/21,Senior SWE,03/20,08/20,Lawyer,05/19,12/19
2033,Providence University,3.3,Masters,Chicago,M,1,1,0,2,Senior SWE,10/20,N/A,Research Assistant,12/19,09/20,Teaching Assistant,05/19,11/19
2034,Providence State University,2.88,Masters,Miami,M,1,1,N/A,0,Data scientist,08/20,N/A,Research Assistant,11/19,03/20,N/A,N/A,N/A
2035,Providence State University,2.6,Bachelors,Providence,F,1,0,N/A,4,Data scientist,08/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A
2036,Providence University,3.12,Masters,Los Angeles,M,0,1,N/A,3,Junior SWE,05/21,06/21,Lawyer,09/20,12/20,Data scientist,05/20,10/20
2037,Providence State University,2.41,Masters,Providence,F,N/A,0,0,4,Data scientist,07/22,N/A,Data scientist,07/21,05/22,Senior SWE,05/21,08/21
2038,State Providence College,2.99,Bachelors,Los Angeles,F,1,0,1,1,Senior SWE,09/20,N/A,Junior SWE,11/19,06/20,N/A,N/A,N/A
2039,Providence University,3.0,Phd,Boston,N/A,N/A,1,1,2,Junior SWE,09/22,05/23,ML Engineer,03/22,07/22,Teaching Assistant,07/21,03/22
2040,Providence State University,3.22,Masters,Miami,M,1,1,1,1,Junior SWE,07/20,05/21,Senior SWE,10/19,03/20,Lawyer,06/19,11/19
2041,State Providence College,3.9,Masters,Miami,F,1,1,0,3,ML Engineer,03/22,N/A,Data scientist,03/21,11/21,ML Engineer,03/21,05/21
2042,Providence State University,2.96,Phd,Miami,M,N/A,1,0,3,Junior SWE,04/23,N/A,Lawyer,05/22,12/22,Research Assistant,03/22,04/22
2043,State Providence College,2.6,Bachelors,Miami,M,0,1,N/A,4,Lawyer,10/23,N/A,Research Assistant,01/23,07/23,Lawyer,07/22,01/23
2044,Providence University,2.79,Phd,Providence,N/A,0,0,0,4,Lawyer,03/20,07/20,Junior SWE,04/19,10/19,Teaching Assistant,02/19,07/19
2045,Providence State University,2.09,Phd,Chicago,N/A,1,1,0,1,Junior SWE,05/22,01/23,Research Assistant,06/21,12/21,Lawyer,01/21,11/21
2046,Providence State University,2.52,Masters,Providence,F,1,1,0,2,ML Engineer,01/21,11/21,Junior SWE,01/20,12/20,Research Assistant,01/20,02/20
2047,Providence University,2.64,Masters,Providence,F,N/A,1,N/A,0,Senior SWE,11/21,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2048,Providence University,2.59,Bachelors,Boston,N/A,1,1,N/A,1,Senior SWE,08/21,N/A,Research Assistant,09/20,04/21,ML Engineer,06/20,09/20
2049,State Providence College,2.86,Phd,Miami,F,N/A,1,1,0,Data scientist,06/22,05/23,Data scientist,08/21,05/22,Lawyer,12/20,10/21
2050,State Providence College,2.47,Bachelors,Providence,N/A,0,0,N/A,0,Senior SWE,09/23,12/23,Lawyer,10/22,07/23,ML Engineer,08/22,02/23
2051,State Providence College,3.25,Bachelors,Providence,M,1,0,1,3,Senior SWE,02/21,N/A,Junior SWE,02/20,09/20,Teaching Assistant,11/19,06/20
2052,Providence University,2.8,Phd,Boston,F,0,1,1,4,Lawyer,12/20,08/21,Senior SWE,05/20,08/20,ML Engineer,08/19,12/19
2053,State Providence College,2.8,Phd,Providence,F,1,0,1,1,Lawyer,09/23,08/24,Junior SWE,11/22,05/23,N/A,N/A,N/A
2054,Providence State University,2.67,Phd,Chicago,M,N/A,1,0,1,Senior SWE,02/20,N/A,Lawyer,05/19,11/19,N/A,N/A,N/A
2055,Providence School,2.86,Masters,Boston,M,N/A,0,0,0,Lawyer,05/22,N/A,ML Engineer,09/21,03/22,ML Engineer,03/21,07/21
2056,State Providence College,3.13,Bachelors,Los Angeles,N/A,0,0,1,1,Lawyer,02/21,N/A,ML Engineer,05/20,09/20,Senior SWE,12/19,08/20
2057,State Providence College,2.45,Phd,Miami,N/A,1,1,0,3,Data scientist,03/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2058,Providence University,2.54,Masters,Miami,N/A,N/A,0,1,4,Data scientist,05/22,N/A,Data scientist,07/21,01/22,Data scientist,01/21,10/21
2059,Providence University,2.68,Phd,Chicago,F,1,1,0,4,Data scientist,08/21,N/A,Lawyer,12/20,03/21,Senior SWE,05/20,02/21
2060,State Providence College,2.26,Masters,Providence,M,0,0,1,4,Lawyer,09/22,01/23,N/A,N/A,N/A,N/A,N/A,N/A
2061,Providence State University,2.47,Masters,Providence,N/A,0,1,1,0,Lawyer,03/20,04/20,Teaching Assistant,08/19,12/19,ML Engineer,01/19,07/19
2062,State Providence College,2.61,Bachelors,Miami,N/A,N/A,1,0,4,Junior SWE,07/23,N/A,Junior SWE,11/22,05/23,Data scientist,06/22,11/22
2063,Providence State University,3.15,Phd,Boston,F,1,1,0,0,Lawyer,02/20,N/A,Teaching Assistant,07/19,09/19,N/A,N/A,N/A
2064,State Providence College,2.91,Bachelors,Miami,M,N/A,0,1,0,Senior SWE,04/20,N/A,Junior SWE,08/19,12/19,Data scientist,04/19,08/19
2065,Providence University,2.88,Masters,Providence,F,N/A,0,1,0,Lawyer,08/23,N/A,ML Engineer,12/22,07/23,ML Engineer,06/22,09/22
2066,Providence University,3.14,Phd,Los Angeles,M,1,0,1,4,Data scientist,06/22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2067,Providence School,2.75,Phd,Boston,M,0,1,N/A,3,Lawyer,01/22,05/22,ML Engineer,04/21,12/21,N/A,N/A,N/A
2068,State Providence College,2.96,Masters,Providence,N/A,N/A,1,1,1,Senior SWE,07/20,N/A,Senior SWE,08/19,06/20,Data scientist,01/19,01/20
2069,Providence State University,2.76,Masters,Boston,F,0,1,1,2,Data scientist,01/20,10/20,Teaching Assistant,03/19,09/19,Data scientist,08/18,07/19
2070,Providence School,2.91,Phd,Boston,N/A,0,0,N/A,1,Data scientist,07/22,N/A,Teaching Assistant,07/21,04/22,Senior SWE,02/21,09/21
2071,Providence State University,2.57,Phd,Los Angeles,F,N/A,1,1,3,Data scientist,09/23,N/A,ML Engineer,11/22,06/23,Data scientist,08/22,02/23
2072,State Providence College,1.82,Masters,Los Angeles,N/A,1,0,N/A,2,ML Engineer,06/21,04/22,Senior SWE,07/20,04/21,Teaching Assistant,05/20,07/20
2073,State Providence College,2.75,Masters,Los Angeles,M,0,0,1,3,Junior SWE,04/23,N/A,Junior SWE,10/22,11/22,ML Engineer,11/21,06/22
2074,Providence State University,3.37,Phd,Providence,M,N/A,1,N/A,4,Data scientist,07/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2075,Providence School,3.17,Masters,Miami,F,1,1,N/A,4,Lawyer,02/22,02/23,Senior SWE,08/21,09/21,Junior SWE,02/21,02/21
2076,Providence State University,3.19,Masters,Chicago,F,N/A,0,N/A,3,Junior SWE,06/23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2077,Providence School,3.29,Bachelors,Chicago,M,1,0,N/A,1,Senior SWE,04/20,N/A,Teaching Assistant,08/19,02/20,Junior SWE,01/19,10/19
2078,Providence State University,2.84,Bachelors,Boston,M,1,1,N/A,2,Lawyer,01/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A
2079,Providence School,2.88,Bachelors,Miami,N/A,N/A,0,1,2,Lawyer,06/21,N/A,Teaching Assistant,08/20,04/21,Junior SWE,03/20,12/20
2080,State Providence College,2.55,Phd,Chicago,M,1,0,N/A,4,Lawyer,02/23,07/23,Senior SWE,03/22,10/22,ML Engineer,10/21,02/22
2081,Providence State University,2.67,Masters,Providence,F,0,0,1,3,Junior SWE,12/20,N/A,Teaching Assistant,04/20,07/20,Junior SWE,11/19,01/20
2082,Providence School,3.05,Bachelors,Miami,F,0,1,N/A,3,Data scientist,11/20,N/A,Research Assistant,02/20,06/20,Senior SWE,07/19,01/20
2083,Providence University,3.28,Phd,Miami,N/A,1,1,0,2,Senior SWE,06/21,N/A,Data scientist,12/20,02/21,ML Engineer,01/20,07/20
2084,Providence School,2.74,Masters,Miami,M,N/A,0,1,2,ML Engineer,03/22,N/A,Teaching Assistant,03/21,11/21,Teaching Assistant,12/20,07/21
2085,Providence State University,2.62,Bachelors,Chicago,F,1,1,0,1,Senior SWE,03/22,N/A,ML Engineer,05/21,02/22,N/A,N/A,N/A
2086,Providence School,2.8,Phd,Boston,F,0,1,N/A,3,ML Engineer,01/23,N/A,Senior SWE,06/22,12/22,Teaching Assistant,07/21,03/22
2087,Providence State University,3.04,Masters,Chicago,M,1,1,0,1,Senior SWE,05/23,N/A,Research Assistant,10/22,04/23,ML Engineer,12/21,08/22
2088,Providence State University,2.22,Phd,Boston,M,N/A,1,1,2,ML Engineer,08/21,06/22,Junior SWE,09/20,07/21,ML Engineer,02/20,12/20
2089,Providence State University,1.88,Masters,Chicago,F,N/A,0,0,4,Data scientist,12/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
2090,Providence School,2.58,Bachelors,Los Angeles,N/A,0,0,0,4,Senior SWE,03/22,N/A,Research Assistant,09/21,12/21,Data scientist,01/21,04/21
2091,Providence State University,2.31,Phd,Los Angeles,F,0,0,0,4,Lawyer,12/22,N/A,Lawyer,06/22,10/22,Data scientist,07/21,12/21
2092,State Providence College,2.6,Masters,Providence,N/A,N/A,0,1,1,Junior SWE,08/22,N/A,Research Assistant,12/21,03/22,Data scientist,06/21,10/21
2093,Providence University,2.74,Phd,Providence,N/A,0,0,1,1,Senior SWE,08/22,N/A,Senior SWE,10/21,05/22,Research Assistant,06/21,10/21
2094,State Providence College,2.62,Phd,Boston,N/A,1,0,0,3,Junior SWE,10/21,12/21,Research Assistant,01/21,05/21,Research Assistant,10/20,03/21
2095,Providence State University,3.38,Phd,Los Angeles,N/A,N/A,0,0,1,Data scientist,01/22,N/A,Research Assistant,03/21,11/21,Lawyer,10/20,01/21
2096,Providence State University,2.93,Masters,Chicago,F,0,0,1,2,Junior SWE,02/20,06/20,ML Engineer,02/19,09/19,Research Assistant,09/18,03/19
2097,Providence School,2.92,Phd,Providence,N/A,1,0,1,2,Junior SWE,01/22,N/A,Teaching Assistant,03/21,10/21,Senior SWE,01/21,06/21
2098,Providence State University,3.05,Phd,Chicago,F,N/A,1,0,2,Senior SWE,05/23,05/24,N/A,N/A,N/A,N/A,N/A,N/A
2099,Providence University,2.34,Phd,Miami,F,1,0,N/A,1,Data scientist,04/20,N/A,Data scientist,08/19,11/19,ML Engineer,11/18,09/19
2100,Providence State University,3.22,Masters,Boston,F,0,0,1,1,Senior SWE,03/22,07/22,Junior SWE,03/21,12/21,Teaching Assistant,10/20,05/21
2101,Providence University,2.77,Bachelors,Los Angeles,F,1,1,1,2,Senior SWE,09/21,10/21,Data scientist,01/21,06/21,ML Engineer,07/20,09/20
2102,Providence School,3.07,Phd,Los Angeles,N/A,1,0,N/A,1,ML Engineer,12/21,08/22,Research Assistant,06/21,08/21,Data scientist,11/20,12/20
2103,Providence State University,2.37,Bachelors,Boston,F,N/A,1,1,2,Junior SWE,10/22,N/A,Lawyer,02/22,08/22,ML Engineer,08/21,04/22
2104,Providence School,2.18,Phd,Miami,M,N/A,1,N/A,0,Lawyer,09/23,02/24,Senior SWE,11/22,05/23,N/A,N/A,N/A
2105,Providence School,3.13,Phd,Chicago,F,1,0,0,0,Senior SWE,07/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A
2106,Providence University,2.95,Bachelors,Chicago,F,N/A,0,0,3,Lawyer,02/20,10/20,Senior SWE,07/19,12/19,Research Assistant,02/19,05/19
2107,Providence State University,2.44,Phd,Boston,F,0,1,0,4,ML Engineer,05/23,10/23,ML Engineer,10/22,12/22,ML Engineer,12/21,11/22
2108,Providence University,2.45,Bachelors,Miami,F,1,1,1,4,ML Engineer,04/21,N/A,Senior SWE,10/20,12/20,Teaching Assistant,01/20,09/20
2109,Providence University,3.25,Bachelors,Providence,N/A,0,0,N/A,1,ML Engineer,05/23,N/A,Junior SWE,10/22,03/23,Junior SWE,03/22,06/22
2110,Providence School,2.32,Bachelors,Boston,M,1,0,0,4,Data scientist,02/21,09/21,Lawyer,07/20,10/20,N/A,N/A,N/A
2111,Providence School,3.46,Masters,Boston,F,N/A,0,0,0,ML Engineer,01/21,05/21,Data scientist,02/20,10/20,N/A,N/A,N/A
2112,Providence University,2.44,Phd,Los Angeles,N/A,N/A,0,0,2,Senior SWE,04/23,N/A,Research Assistant,10/22,12/22,ML Engineer,11/21,09/22
2113,Providence University,3.06,Phd,Chicago,F,1,0,1,0,Data scientist,07/22,N/A,Research Assistant,01/22,05/22,Lawyer,05/21,12/21
2114,Providence University,2.67,Phd,Providence,M,1,1,0,1,Lawyer,11/22,N/A,Lawyer,12/21,10/22,Data scientist,09/21,12/21
2115,Providence University,3.04,Phd,Providence,F,0,0,N/A,2,Lawyer,10/23,09/24,N/A,N/A,N/A,N/A,N/A,N/A
2116,Providence State University,2.58,Masters,Providence,N/A,1,0,N/A,2,Senior SWE,08/21,02/22,Senior SWE,11/20,06/21,Senior SWE,03/20,01/21
2117,Providence State University,2.73,Masters,Los Angeles,M,0,0,1,2,Senior SWE,02/21,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2118,Providence University,2.82,Phd,Miami,F,1,1,0,1,ML Engineer,02/21,N/A,Data scientist,08/20,11/20,Senior SWE,09/19,03/20
2119,State Providence College,2.4,Phd,Providence,N/A,N/A,0,0,4,Junior SWE,08/21,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2120,Providence State University,3.1,Bachelors,Chicago,N/A,1,0,1,4,Senior SWE,10/21,N/A,ML Engineer,03/21,06/21,Junior SWE,10/20,11/20
2121,Providence University,2.59,Masters,Providence,N/A,0,0,N/A,1,ML Engineer,09/22,12/22,Lawyer,01/22,06/22,Senior SWE,04/21,12/21
2122,Providence University,2.71,Phd,Chicago,M,N/A,1,0,4,ML Engineer,01/21,04/21,Data scientist,05/20,12/20,Senior SWE,11/19,02/20
2123,Providence University,2.4,Masters,Los Angeles,N/A,1,0,0,3,Junior SWE,11/23,05/24,Data scientist,05/23,07/23,Data scientist,11/22,05/23
2124,State Providence College,1.78,Masters,Chicago,M,N/A,0,0,1,Senior SWE,09/21,01/22,Teaching Assistant,03/21,06/21,Research Assistant,07/20,10/20
2125,Providence University,2.72,Phd,Chicago,N/A,1,0,1,0,Lawyer,10/21,07/22,Data scientist,01/21,07/21,Data scientist,04/20,11/20
2126,Providence State University,3.77,Phd,Providence,F,1,1,1,2,Junior SWE,04/22,07/22,Teaching Assistant,08/21,03/22,Lawyer,12/20,07/21
2127,Providence State University,3.11,Bachelors,Los Angeles,F,1,0,1,3,ML Engineer,12/20,N/A,Junior SWE,03/20,07/20,Teaching Assistant,06/19,01/20
2128,Providence School,2.79,Masters,Los Angeles,N/A,1,1,0,3,Junior SWE,03/20,07/20,Research Assistant,07/19,12/19,Junior SWE,01/19,06/19
2129,Providence School,2.69,Phd,Chicago,F,1,1,1,3,Senior SWE,05/21,N/A,Teaching Assistant,07/20,12/20,Senior SWE,05/20,07/20
2130,Providence State University,2.81,Phd,Boston,F,0,0,1,3,Lawyer,07/22,N/A,Lawyer,12/21,02/22,Lawyer,03/21,07/21
2131,State Providence College,3.02,Masters,Providence,M,N/A,1,N/A,3,Data scientist,01/21,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2132,State Providence College,2.33,Phd,Miami,N/A,1,1,1,3,ML Engineer,10/20,N/A,Teaching Assistant,12/19,05/20,Junior SWE,10/19,04/20
2133,Providence School,3.25,Bachelors,Los Angeles,F,0,1,1,0,Senior SWE,06/22,N/A,Data scientist,09/21,04/22,N/A,N/A,N/A
2134,Providence State University,3.09,Bachelors,Chicago,F,1,0,1,4,ML Engineer,04/23,08/23,Lawyer,07/22,11/22,Senior SWE,11/21,09/22
2135,Providence State University,3.09,Phd,Boston,F,N/A,1,0,1,Data scientist,10/23,N/A,Teaching Assistant,04/23,05/23,Senior SWE,05/22,02/23
2136,Providence University,2.98,Bachelors,Miami,M,0,1,0,4,Data scientist,07/22,N/A,Teaching Assistant,11/21,03/22,Data scientist,05/21,01/22
2137,State Providence College,2.81,Bachelors,Chicago,N/A,1,0,0,4,Lawyer,03/23,N/A,Data scientist,03/22,12/22,ML Engineer,03/22,07/22
2138,Providence University,3.07,Phd,Chicago,N/A,N/A,1,N/A,3,Junior SWE,11/22,N/A,ML Engineer,03/22,08/22,Junior SWE,07/21,01/22
2139,Providence University,3.04,Masters,Chicago,N/A,1,1,N/A,2,Data scientist,11/21,09/22,ML Engineer,12/20,07/21,Senior SWE,09/20,01/21
2140,Providence University,2.66,Bachelors,Miami,N/A,N/A,0,N/A,2,Senior SWE,02/21,N/A,Teaching Assistant,02/20,12/20,Research Assistant,01/20,07/20
2141,Providence University,2.57,Masters,Chicago,N/A,0,1,1,4,Junior SWE,09/20,N/A,ML Engineer,02/20,08/20,Junior SWE,07/19,02/20
2142,State Providence College,2.84,Masters,Chicago,M,N/A,1,N/A,3,Junior SWE,06/21,07/21,Senior SWE,09/20,04/21,Teaching Assistant,01/20,12/20
2143,Providence University,3.42,Bachelors,Miami,M,1,1,N/A,0,Lawyer,02/21,12/21,Data scientist,02/20,01/21,Research Assistant,08/19,05/20
2144,Providence School,2.3,Phd,Los Angeles,M,N/A,1,N/A,1,Senior SWE,09/20,N/A,Senior SWE,09/19,08/20,Lawyer,04/19,09/19
2145,Providence State University,2.21,Masters,Chicago,M,N/A,1,1,0,Senior SWE,09/22,N/A,Lawyer,09/21,07/22,Research Assistant,07/21,11/21
2146,Providence University,2.87,Masters,Chicago,N/A,N/A,1,N/A,3,Junior SWE,09/21,11/21,Senior SWE,09/20,06/21,Lawyer,04/20,02/21
